t,x,u
3.238178782253265942e-01,-9.376189714401257369e-01,9.911044377279132345e-02
3.774787455333570296e-01,7.549526779818021005e-01,-3.569999833440365422e-01
6.812462962214168583e-01,3.284239884117972075e-01,-6.464133323955055799e-01
9.055610905115988318e-01,-8.132220899787556689e-02,6.946455498619416025e-01
1.838132480067899976e-01,2.256578377879967512e-01,-7.704276494387486407e-01
5.345714911781992429e-01,-2.309718873203436829e-02,8.643706436522554659e-01
6.006798417093391906e-01,-2.065739795474903495e-01,7.980240348195170030e-01
4.022420810343535491e-01,-9.436837834497138200e-01,7.203379914165489173e-02
7.136915489716780803e-01,-9.751237918409532135e-01,1.134667183455924551e-02
8.120836758550661338e-01,-3.821846426339374769e-01,5.280273736133888063e-01
6.162411771993502319e-01,2.678450142681301216e-01,-7.334165031131506529e-01
4.695658842585551662e-01,-4.171600764901686187e-01,6.947828688785947504e-01
6.254794385755148012e-01,3.415854104069357966e-01,-6.572728467314558065e-01
2.923307714219637310e-01,-1.126275864068388977e-01,7.716347421211618984e-01
8.061438014580186717e-01,-8.446253233005509564e-01,1.340886482525769641e-01
9.946789981531016789e-01,3.889104126221605284e-01,-4.631097698224759251e-01
8.817118994109219843e-01,1.663531872601506922e-01,-6.663794330797512266e-01
7.094328274867800488e-01,-4.522994369598065667e-01,5.188484561873273337e-01
5.162225398114638208e-01,-8.912418543353142208e-01,1.438232921327942671e-01
5.865982569838353866e-01,-5.462349116409910277e-01,4.782738567298079890e-01
9.921720363341840487e-01,-9.880066703420433694e-01,5.797115588792542754e-03
5.361418585086636934e-01,-2.867595737102566211e-01,7.604295733521074796e-01
1.601722366734971148e-01,7.747790055759709027e-01,-4.419048067689604897e-01
6.197106926429819529e-01,5.237504995051018852e-01,-4.988732440015357650e-01
5.207471468619973010e-01,-5.996960283203471853e-01,4.621815225672597505e-01
3.440875259696437594e-01,5.290370448012990945e-01,-6.341547123806453579e-01
7.519423259285398231e-01,-8.790584695646155300e-01,1.334092209980960730e-01
7.826741412601994075e-01,-3.778092936631312071e-01,5.309781068175803975e-01
1.594924373680461915e-01,-9.424386204221111285e-01,1.163786370335902903e-01
5.661145935659467332e-01,6.822958505503375903e-01,-3.601753431959532903e-01
2.449852860451211534e-01,7.060767209257701182e-01,-4.703799240145623006e-01
9.149562574197379616e-01,-6.421291711513721356e-01,2.645333633385941186e-01
3.615021619070216685e-01,6.971554108771531588e-01,-4.353108049952439940e-01
2.705948885348952171e-02,-7.789144839149373389e-01,5.492965583918200112e-01
9.918177651370138070e-01,-7.267770786677836270e-01,1.838194469552601185e-01
7.972413743325310609e-01,-2.298106068966174753e-01,6.776633238411650106e-01
8.281139151759406847e-01,-8.909066135089793725e-01,8.517863562694830137e-02
2.972511728581193058e-01,-4.265392288500942097e-01,8.061437572105640825e-01
3.579607959236089654e-01,-8.148034265151045119e-01,2.833499481036123591e-01
3.430448300974244802e-01,-8.298366824240650530e-01,2.334700144171492076e-01
2.584739550679391318e-01,3.366451966908201587e-01,-8.774087880438985465e-01
5.811334135938707179e-01,-9.820197949019109362e-01,4.016322439659478216e-02
5.920393956051502871e-01,9.262569209071065401e-01,-8.273959465615157716e-02
6.074356828978836331e-01,3.856315426150840331e-01,-6.113724496751812287e-01
8.028832657248321514e-01,-9.512542096590956842e-01,3.413829098669204226e-02
5.227612537882420085e-01,-3.675599216937290858e-01,7.082912692284415446e-01
7.086711878142326615e-02,2.086261495461894100e-01,-6.089658992112300107e-01
6.889988892172694834e-01,-1.549043170524102564e-01,7.702995638454696037e-01
4.657243885014519247e-01,9.916362415564941024e-01,-1.328233637615926915e-02
7.253895544845936350e-01,-8.532037277982409407e-01,1.426705668407636796e-01
7.648920748432124217e-01,-4.461906503530477242e-01,4.855474498730615873e-01
3.218005195922817308e-01,3.489889665272436492e-01,-8.569162910428204105e-01
9.584115568895232862e-01,-4.315768357616514006e-01,4.064255107286613433e-01
1.864495156141661170e-01,-7.824651848455097536e-01,3.644192392906456246e-01
8.329044707909689649e-01,7.249599468812137903e-01,-2.101596533350306717e-01
6.356686165364986429e-01,-1.327636694025731146e-01,8.106988215887684923e-01
8.128598702392538788e-01,4.744754064676337535e-03,7.326133717562910430e-01
3.356865888302968948e-01,2.590879377485726387e-01,-8.698525602238099674e-01
2.339619985075100939e-01,-6.461588640261761718e-01,5.907279296144662961e-01
3.406414867054636808e-01,-8.132736318122981700e-01,2.696250185525585485e-01
7.593838384666105057e-01,-8.738624697190777724e-02,7.914834534519137321e-01
1.084641852842191945e-01,-2.369752431584966068e-01,7.393702016107573938e-01
7.279788338665638125e-02,7.696470230815073421e-01,-5.458702358584019976e-01
1.137468714884586340e-01,1.478669322947250286e-01,-5.983558564608476571e-01
6.408932352862098947e-01,-4.879317656142965198e-01,5.191850549525883762e-01
2.778630432985207399e-02,-8.827799922902432872e-01,3.097776120952839274e-01
6.716657995157477856e-01,-8.334634283033282021e-01,1.803752199987160854e-01
8.109631452461847356e-01,-1.331593008525127075e-01,6.880161800259367855e-01
8.272036943816333254e-01,-9.613013428674197502e-01,4.276093147525641958e-02
2.832991071867465571e-01,-4.491509720213260337e-01,8.170537055651175828e-01
6.259129972057628777e-01,-7.447387381121770566e-01,2.712811171012464162e-01
3.008464121080631770e-01,-7.858006386354627892e-01,3.187914543856344429e-01
2.148436859862373760e-01,-2.457834359729842433e-01,8.510220398773719053e-01
7.278989149178054507e-01,8.300300482655447176e-01,-1.908353595364388755e-01
9.590865776063671744e-01,9.523474990717593069e-01,-7.444301145936302322e-02
1.717675834660976619e-01,8.813344136166167964e-01,-2.427901513721080762e-01
3.466781346149078180e-01,9.249180021243295080e-01,-1.282856693818003602e-01
9.605508416638658398e-01,-5.248423563230721900e-01,3.652187460260903906e-01
4.807793057319377228e-01,6.253562085530868231e-01,-4.623156364251325146e-01
9.130318960132387529e-01,2.181683544703292288e-01,-6.161463043243247117e-01
9.082677223668822464e-02,2.360210674782390328e-01,-6.860240320217803056e-01
7.869021771634324702e-01,-8.483269213597612879e-01,1.461073004409877696e-01
3.956745208683617454e-01,-9.978439519318731410e-01,1.087407750080766553e-02
7.828054732752485201e-01,-9.766956380219655731e-01,-4.367556796680042985e-03
6.721244841444260487e-01,1.440283332102159086e-01,-7.812605551186274644e-01
6.766132593035893983e-01,7.668838965702162724e-01,-2.161261224789517987e-01
8.245844376937427889e-01,4.979570954803664851e-01,-4.266500950346622800e-01
1.845665769687205859e-01,4.017577163195789058e-01,-9.181688941734915677e-01
6.185744598793407878e-02,3.408745888163986493e-01,-8.193614845547803061e-01
2.498197556351289261e-02,-8.095736733798131191e-01,4.865656499609792296e-01
2.778167515361082973e-01,-2.616020725045697937e-02,5.809969567591253270e-01
3.972892530785723242e-01,-8.290563137868423027e-02,8.325323497767823655e-01
6.169523406918340225e-01,2.586947404355717239e-01,-7.256436932078021984e-01
1.147774464499762281e-01,1.146477814536213113e-01,-5.246734374510435561e-01
6.676704377880671171e-01,6.441756858042082534e-01,-3.543033976245482664e-01
3.915715085744293500e-01,-8.534740929938540166e-01,1.905602688750071272e-01
5.580550695727892752e-02,9.036062158125812704e-01,-2.564581251059287470e-01
2.377821192936613315e-03,-7.357476918584973102e-01,6.766651688788826169e-01
6.950322318780862707e-01,7.077229717576547507e-01,-2.820673491645385722e-01
3.949474033043522958e-01,-4.293256369967526354e-01,7.176406396785566244e-01
5.697641097233768770e-01,9.372754196406900551e-01,-6.908779379848357938e-02
5.954349590749040688e-01,4.365761477428131698e-02,-8.728385221580341469e-01
6.641170937149614151e-01,4.398937565696070529e-01,-5.406843085482978539e-01
3.585301112535115298e-01,-7.789621964551907141e-03,6.370506246631411074e-01
5.111183450767584624e-01,5.121522109280607360e-02,-8.738346819990222558e-01
2.792974043579561361e-01,-1.310274597006673147e-01,7.858062130630796283e-01
4.686446543868311165e-01,-4.304233839107791670e-01,6.581183613058512183e-01
9.788354977299945636e-01,1.676443155606650581e-01,-6.354255897816792897e-01
5.630360339159973249e-01,-7.325543784935522051e-01,2.789548322432796046e-01
7.051652576193911948e-02,-1.325004942024428090e-01,5.501379598646343183e-01
3.589448457761602596e-01,9.582977267153887091e-01,-5.707761874071782399e-02
6.513930278598344392e-01,-9.364570781463064097e-01,7.166519986942020137e-02
9.634686357119406352e-01,4.526023424718501609e-01,-4.064114054649114460e-01
9.485845093791503979e-01,1.786905259923334821e-01,-6.318874826372787856e-01
2.978150985496561542e-01,-1.678091067900302491e-01,8.018534655582709725e-01
4.035761351823821119e-01,4.987069617103965236e-01,-6.603878161924130463e-01
8.373604302750470296e-02,6.420048125533559524e-01,-7.676194376289955379e-01
1.515347868425233058e-01,9.559134210908708518e-01,-8.718096739937673811e-02
8.704380819618570131e-01,-1.447909353840695079e-01,6.613762094466221209e-01
9.255886404921797039e-01,-5.934075311967637045e-01,3.087361967664756235e-01
6.683541795709202482e-02,-6.614783717315078082e-01,7.465950400875274173e-01
4.493967359225927716e-01,1.279240032887183354e-01,-8.813378806655418618e-01
4.103680305178368792e-01,-5.451787637990397339e-01,5.886335094010326507e-01
4.077511663118884577e-01,-6.311964023906933008e-01,4.917246685709719123e-01
4.417652902408270021e-01,9.365697246031201573e-03,6.583195066404511353e-01
3.774536347930426139e-01,8.889966823868906687e-01,-1.669243695074598410e-01
3.847169482265307972e-01,1.171503030888416674e-01,-8.514169295053072295e-01
6.090697694920121918e-02,5.760286152973475016e-01,-8.657547051498371005e-01
2.414370396182874412e-01,4.431281259615267309e-01,-8.504568268557513022e-01
8.914119790195776938e-01,5.797728910154393844e-01,-3.275712203308817627e-01
6.929854401892786564e-01,7.708778339403259405e-01,-2.412734612447291482e-01
4.304565876253052537e-04,-6.717355765281958213e-01,7.751225377069632660e-01
5.692939723165363342e-01,-6.442729817506105405e-01,3.673935211637476828e-01
4.630330783633208602e-01,-8.962798147469486221e-01,1.424651463880980407e-01
3.068511670739626496e-01,-2.755613229103175410e-01,8.733081099382953294e-01
6.097154193063932803e-01,7.275020983108209105e-01,-2.887737672101213793e-01
5.951027886273286827e-01,-8.669014119405822338e-01,1.358293230424449105e-01
6.947880649614647242e-01,-8.252113003370196154e-01,1.624299577841863684e-01
9.835568136145966811e-02,7.138619341398697582e-01,-6.149208037051088205e-01
7.675328332093085404e-01,-9.086933507066157212e-01,8.212483985474994252e-02
2.307890281625865070e-01,-8.980226993944016023e-01,1.727981226619241251e-01
3.166231891107443852e-01,2.822887232330697493e-01,-8.974301249671768899e-01
8.390923475987256408e-01,6.856823111374297230e-01,-2.557148717932573589e-01
8.489870670778443262e-03,5.996642758319883360e-01,-8.897326694805309799e-01
9.407294967421675480e-01,-8.026688526065102192e-01,1.446646646969090566e-01
6.124102152351510453e-01,-4.958799438808798588e-01,5.108731364309779810e-01
5.760473801164226471e-01,-6.373840244565134316e-01,4.213710272797832612e-01
2.673715829458791493e-01,3.333381181667554038e-01,-8.843008084586998496e-01
5.485951365855226136e-01,-9.520839253697332971e-01,4.903116347267702513e-02
4.619560546363177256e-01,7.108235719383237949e-02,-8.351089986257114184e-01
1.790989814070580444e-01,9.228427235932845640e-02,-5.409589194511403853e-01
4.586656147377762283e-01,2.808080887540143067e-01,-8.090625592608657879e-01
8.288603241514314046e-02,3.582147324585172043e-01,-8.776656346618033622e-01
6.951508175069978090e-01,5.983804022825780500e-01,-3.832498453491540169e-01
6.385050219771047919e-01,4.267782210910786578e-01,-5.800661242671303341e-01
6.846424559295266610e-01,-6.239970787460791257e-01,3.674749818684996949e-01
3.179291593168054320e-01,-1.851146555596336896e-01,8.723686031106363536e-01
3.452391860867183304e-01,-4.742524422460938638e-01,7.011950578025752945e-01
9.209815902938615073e-01,-4.194649080128693974e-01,4.702881331368243822e-01
2.939743464998721967e-01,-7.098019984509522651e-01,4.635488345022377166e-01
5.269244992138047978e-01,5.562286516328662778e-01,-5.014319292938685946e-01
3.808947830452013017e-01,-3.308968476910554291e-01,8.318300803638641883e-01
4.643975514476812450e-01,-3.535547309630462376e-01,7.270883466755910796e-01
7.643524615049590576e-02,-9.316115524756913846e-01,1.599415637330802165e-01
1.398229415794047803e-01,-2.846862256055069373e-01,8.220301523632987939e-01
6.775755555860329959e-01,-2.973688364760738168e-01,6.853498104041710892e-01
5.715490932181961359e-01,-8.416620996316006575e-01,1.803982611316151674e-01
8.312096033213106638e-01,9.882783081659198832e-01,-2.150361520535998272e-02
4.761875047255048621e-02,5.551748727935335026e-02,-1.541766156689581557e-01
1.542579017353762350e-01,9.389591237448111638e-01,-1.476154635568122098e-01
8.770262781069307900e-01,-3.078231752232654106e-01,5.493940086783170029e-01
2.166131202698651226e-01,9.174663059196719317e-01,-1.346281870683481707e-01
4.939460236433086404e-01,3.094729259220379003e-01,-7.691152770260711868e-01
4.585814817448676806e-01,8.389480873776713477e-01,-1.874241744134575727e-01
5.691969983618769824e-01,-8.266597359429037617e-01,1.715612682311034032e-01
6.454870079941801286e-01,-6.804334484361156399e-01,3.206822675168548575e-01
5.749663116354698511e-01,9.058986750056283732e-01,-1.005042552273653633e-01
9.511818461033960670e-02,-2.165195796509657988e-01,7.355370613720484396e-01
3.667942109753488111e-01,-6.229440712263560886e-01,5.013699625994573195e-01
2.444013544024628004e-01,9.079469787537024494e-01,-1.568971371012520544e-01
4.549073861198893454e-01,-9.309170971395348548e-01,7.302097280962072112e-02
1.920795025379488097e-01,-9.083304535069336438e-01,1.878207056575081357e-01
2.270743151749238242e-01,-6.364272986975305635e-02,5.998042146350258674e-01
3.738725808402487694e-02,9.051034505821820009e-01,-2.763192730599960401e-01
2.484166340381164240e-01,-2.405776847641964977e-01,8.523059469777153341e-01
4.482052441385085961e-01,8.707551465080247688e-01,-1.565758612261917981e-01
7.655369103758727922e-01,-3.820471871215653792e-01,5.307806699230008807e-01
4.216997642719823025e-01,2.976044943067512882e-01,-8.327374442464533510e-01
2.736266140939231928e-01,-9.720605776074446869e-01,5.466968228371919120e-02
2.813652044946830522e-01,-8.378203543438484946e-01,2.477228164009263878e-01
3.457591485150829369e-01,-1.232005338316868315e-01,8.189729351335550689e-01
6.991108019557057407e-01,2.468673962465683935e-01,-6.862697520427860631e-01
3.330467523763768201e-01,3.485468001716269804e-01,-8.423649849813338308e-01
1.457466648453620284e-02,-3.953729915302961473e-02,3.197775732091417411e-01
4.216962723335848651e-01,-6.519857300426059599e-01,4.467776654207354925e-01
9.973426879793628741e-01,2.371701303661013505e-01,-5.627354337356652580e-01
9.941514007350755744e-01,7.372054382087975810e-01,-1.834567635819014386e-01
7.071358367393938416e-01,-2.914279143369258307e-01,6.229777392480911891e-01
5.688841618727658034e-02,-3.248800464177117320e-01,8.216431028012328719e-01
7.284346440717962556e-01,-5.949615467550168901e-01,3.687846594068336370e-01
1.645394211822089892e-01,-3.624140587664781421e-02,4.685931672216396837e-01
6.199133400324087217e-01,8.317844010031549828e-03,8.260055503227080598e-01
3.584577640969719425e-01,-7.221303760886366163e-01,3.972484246263830454e-01
8.166463895197196843e-01,-6.777982330380691867e-01,2.950945769770038640e-01
1.046508994739524523e-01,-7.225429175939539483e-01,5.587311130025977013e-01
3.829655656547448217e-02,3.284650901501764420e-01,-7.562901223361166991e-01
9.414054421148069229e-01,-7.324126130521322331e-01,2.298231246211079881e-01
8.384961588341536265e-01,-2.637419473823012783e-01,5.880196493589768814e-01
2.331993354795466322e-01,-7.246132821025759174e-01,4.791852374439397599e-01
2.303955758721559777e-01,1.183012024267904305e-01,-6.680157228063680064e-01
2.005388162581405176e-01,-7.627977748364569432e-01,4.021058393110976126e-01
6.185081867892278096e-01,-9.513754224840869078e-01,5.205874661866821684e-02
4.277507343921072014e-01,-9.044941943741227064e-01,1.082188234049624720e-01
7.611967149448525261e-01,6.670278318064990497e-01,-2.823405457542321195e-01
7.063485222284739962e-01,2.500518441491714761e-01,-6.538418138469821450e-01
7.956132942665128382e-02,2.211385622375205973e-01,-6.661869721917418330e-01
3.117950252062969829e-01,8.681719567856800435e-01,-2.022254507422629188e-01
4.804661246936192676e-01,1.969132162643529860e-01,-8.716097657805035315e-01
1.981035895399362312e-01,5.331506985603766680e-01,-7.816098090389227426e-01
1.302611540454023942e-02,4.964479076825634163e-01,-9.143237951560178045e-01
5.259975902011525539e-01,3.553964173559793771e-01,-7.384388377403615644e-01
8.004884441026215436e-01,-3.711083000857477998e-01,5.084280874303813702e-01
3.667678167952842516e-01,-3.576371287002555466e-01,8.406520519131758240e-01
2.396453519918708697e-01,-7.910722711034519072e-01,3.511430243145374774e-01
6.145876853153676711e-01,-7.895497211045408026e-01,2.246360377998472546e-01
5.679617236461694807e-01,1.760514123574203893e-01,-8.241613246747931942e-01
8.714545009977825440e-01,-2.478499846504538251e-01,5.892441857648225145e-01
9.353560909446493321e-01,-7.486540898418510004e-01,1.886213093611673608e-01
3.540763000002833394e-03,-6.289317390237496586e-01,8.523727006093628766e-01
2.983858761120569136e-01,3.244238601357265495e-01,-8.945608400325056886e-01
6.591333203384847073e-01,-4.883148331958784283e-01,5.189828785041328274e-01
7.573744609187038623e-01,9.125681759531545367e-03,7.161112619503903209e-01
7.816190602033555868e-01,2.304775809082273419e-01,-6.927690184591166478e-01
1.187637516337910482e-01,-3.395438758743305474e-01,8.594028833762957786e-01
1.017043667241506189e-01,8.948911636760523702e-01,-2.933067548792865908e-01
4.932693184721079760e-01,-3.636595640803681473e-01,7.419057851753502186e-01
2.829650468791451434e-01,-5.321280299740518416e-01,6.862699745965252784e-01
7.155909899138609420e-01,2.271403099960818128e-01,-7.116678040028467933e-01
1.178997357318622985e-02,8.974808958726012698e-01,-2.900239824562003688e-01
5.295341604119626622e-01,-1.908435512132540257e-01,8.323453443339563496e-01
3.756282837782600748e-01,-1.836382222612804593e-01,8.693627467995528324e-01
6.720574660959740543e-01,-9.871640587080119378e-01,3.932694338625308816e-04
4.575543557488732649e-01,1.578185809151755326e-01,-9.120316153021824634e-01
6.204714250796810049e-01,4.607754550877829480e-01,-5.536751386170492006e-01
3.372131551836125007e-01,-1.310616223203706632e-01,8.338730356854803238e-01
6.663254532622627790e-01,-1.468010186838082376e-01,8.116617154550849200e-01
1.894784332773633562e-01,3.468735461839054235e-01,-9.003014336772815485e-01
5.908234017578226638e-01,-3.166167583481884762e-01,6.967202919367707636e-01
7.553652438212140607e-01,-9.143417005799776565e-01,6.477815257794007631e-02
2.696322512086293255e-01,2.869149313113439348e-02,-8.687540724070683118e-02
8.687973088424402190e-01,-5.183205872033180839e-02,7.399810574045034839e-01
5.336295029214570551e-01,4.304526504999210967e-01,-6.124591463836891458e-01
8.609757306870510218e-01,-5.533258270196983464e-01,3.794284979520455292e-01
4.491282767129500808e-01,6.490005142058907772e-02,-8.655435771069978079e-01
1.481010478242046347e-01,1.933009569258106186e-01,-6.959013549709841540e-01
2.222729894471831003e-01,1.009110242910613575e-01,-6.129315315364385341e-01
5.133886184842795242e-02,1.474019456238448988e-01,-5.188372652536310525e-01
6.432540228965100138e-01,-9.085439406504771664e-01,7.966280019004066959e-02
8.341384379379235270e-01,4.846980525284640962e-01,-4.469532123439261539e-01
6.425359268297881066e-02,4.056762215251388248e-01,-8.647066723966027046e-01
2.251658030776307884e-01,3.476287147969880920e-04,3.896789424533878554e-01
4.117377806243686100e-01,3.072044895252368235e-02,-4.641392468213972888e-01
6.651515697366601199e-01,-8.334767138513730078e-01,1.700518036984317027e-01
2.631697307425738819e-01,-2.184979885433249169e-01,8.498649883495466018e-01
1.451098113351697583e-01,1.742832526646849178e-01,-6.371185719947370929e-01
8.301003362995026391e-01,-5.760629544402453561e-01,3.725047549265016467e-01
9.004898613781805450e-01,-1.337961068302715439e-01,6.539289449344383165e-01
9.694031471625516039e-01,7.744119946636456309e-01,-1.705554297113972273e-01
6.294749315427287106e-01,-4.173536940139033202e-01,5.891146277250979280e-01
2.529323605363710259e-01,-3.648081281797803666e-01,8.775826692980739363e-01
9.387869310103613696e-02,9.095965840869084662e-01,-2.279175273387134548e-01
4.956901555772238455e-01,-2.343123255357828505e-01,8.393909459033213061e-01
3.759272647188882654e-02,-8.326968255172884081e-01,4.123877770373501339e-01
5.202899552869811872e-01,-4.134728653734387471e-02,8.535420304763110533e-01
6.420479585135929756e-01,2.164875197077247293e-01,-7.475860469853318202e-01
1.054916202758224841e-01,-7.017309660972836927e-01,6.146931399857233913e-01
9.254547873971429306e-01,5.993123186396465130e-01,-2.909060972060790728e-01
9.487655421491029140e-01,1.528510320345402018e-01,-6.542379776207360997e-01
7.298674325600302826e-01,3.894303278769630783e-01,-5.467824723312559865e-01
1.963318074656161816e-02,5.422381042567367970e-01,-9.010455637894904113e-01
9.845624462724106296e-01,-2.765922225492065678e-01,5.354291550765331031e-01
7.046601135977248465e-02,1.019674344787637743e-01,-4.504691502501110278e-01
7.168360211657098802e-02,5.048442978924982949e-01,-9.087950439741333541e-01
5.607188171072693406e-01,6.222457344918996824e-02,-8.829674159901316211e-01
2.998753924563086759e-01,5.787505670754444775e-01,-6.276150966753072380e-01
9.211342907672549485e-01,-7.812885416395642935e-02,6.735425331993117881e-01
7.081068241309370626e-01,-2.025077879557137805e-01,7.027816795672066075e-01
5.933601367247299807e-01,7.443924427185839576e-01,-2.679695992895977374e-01
1.732394723926835578e-01,-2.433221907161207120e-01,8.441239534252070742e-01
7.251830693526418736e-01,-5.739645455334592139e-01,4.007739046147792972e-01
7.548643903819575174e-01,-7.749956854846711263e-01,1.867016276438657751e-01
7.159147582896898676e-01,1.641013479413107046e-01,-7.340315996628709039e-01
6.718210022851197616e-01,7.591970718446670041e-01,-2.290070034894522155e-01
3.606205457700970562e-01,5.785400868263208540e-01,-5.759270148936372902e-01
7.522258329519008191e-01,4.678852969353548552e-01,-4.944842380238635982e-01
5.005184031825726798e-02,9.672502545383248052e-01,-1.075777763156819666e-01
2.611439298507878259e-01,-6.592312744735489005e-01,5.532941989456284793e-01
6.241097542442530788e-02,-9.228283597715725151e-02,4.719396619403131710e-01
5.646722174164119368e-01,-2.852053514302701487e-01,7.587556572328350013e-01
1.225621433322284792e-01,-3.935822214114657047e-01,8.965046771572822148e-01
3.866786345977450967e-01,8.614466347804168311e-01,-1.947863127518816018e-01
5.414724057071881314e-01,9.437743966948555219e-01,-7.329313996393578556e-02
7.546297369008071465e-01,-1.696013343028135445e-02,8.280729769154494546e-01
8.272673726392683058e-01,9.510340439146387492e-01,-3.959793612345391400e-02
2.191009896105409194e-01,-9.862197041786002760e-01,6.649572966691452702e-02
6.129583871812904761e-01,-6.166722555328616462e-01,3.932419942436580773e-01
5.628182619670071274e-01,-3.491943710641256526e-01,6.693844135604950507e-01
2.231234106206159140e-02,-5.124130413474166090e-01,8.874363580249998718e-01
1.409131908458464144e-01,4.251289615087459062e-01,-8.895002592387660778e-01
1.779166796513121929e-01,-9.653112573664346385e-02,6.107930767058131760e-01
9.558172328377712024e-01,-5.536977573624268789e-01,3.362137690974122961e-01
2.351082291691137804e-01,-5.306274480611841149e-01,7.498977346801239952e-01
9.480885502165833367e-01,-5.177940597447421300e-01,3.710606307481662536e-01
7.797905673408489502e-02,-7.714721470976440010e-01,4.971230266077027449e-01
1.411910701519135669e-01,-2.643090579526463646e-01,8.086006438282923314e-01
7.175486273348117283e-01,-5.370800956454313546e-01,4.134360700773518360e-01
2.826092497272217896e-01,8.731844371082306822e-01,-2.083748510818577426e-01
5.338554545458495948e-02,-7.008167040417514482e-01,6.804335737567815956e-01
6.377023926037431734e-01,8.336368004286280886e-01,-1.916490813900411372e-01
9.639157903469723898e-01,-8.429142175958084238e-01,1.425486288080229369e-01
1.516380733018662941e-02,3.659048806942832854e-01,-7.901595379256777241e-01
5.787694942231135231e-01,4.974447984062142503e-01,-5.290267519866875823e-01
2.161823965135014625e-01,-7.040403201006595335e-01,5.039168740176764860e-01
9.546319154593817524e-01,4.506741371137494845e-01,-4.497810866509980854e-01
9.347112530815174791e-01,6.983441416456681594e-01,-2.513916207364256250e-01
2.615182821577870520e-01,6.586645945891131948e-01,-5.467613611200587975e-01
5.346728588983753472e-01,3.762703922758996455e-01,-6.542239837955712289e-01
3.511334822209605244e-01,-6.708181510877746501e-01,4.713024058894129675e-01
3.108680785646064093e-01,2.898992210370470168e-01,-9.229470942969689728e-01
4.047727116811339343e-01,3.210804808726310799e-01,-8.302339755421350720e-01
1.680374828625158523e-01,8.054865727109907780e-01,-3.970959939799655891e-01
2.187116477740460585e-01,1.979995627519330892e-01,-7.773535482575492095e-01
7.044864711478185937e-01,9.881070621936005605e-01,-1.668458767036217621e-02
2.031825995259970430e-01,3.166779838163924499e-01,-8.998575500597443266e-01
3.314176452326511590e-02,-5.292220672611440691e-01,9.150278195157870442e-01
9.543468726167702032e-01,9.499042783301816506e-01,-4.979087882888193206e-02
2.798812164222149734e-01,-3.469341322758192625e-01,8.882856796072292616e-01
7.467362476263328386e-01,-9.385110374161473867e-01,6.037677098502525902e-02
7.867596980583980715e-01,-5.535492622785089800e-01,3.819149397052387096e-01
8.755944063951787149e-01,4.488632942595232045e-01,-4.620357962962638454e-01
1.209049785032667579e-01,-9.325451813672391843e-01,1.516157799661131123e-01
2.705985445363251474e-01,-5.400843038262923557e-01,7.021537372021148249e-01
6.816526707275116781e-01,-4.202156393713181171e-01,5.594413852089249461e-01
5.024428535327185585e-01,-3.692890688567802560e-01,7.094531458721790029e-01
2.476540536889182409e-01,-1.177014517542496197e-01,7.195389917937395907e-01
1.344132847646608564e-01,9.800998357842620745e-01,-2.986935857805036662e-02
8.155859878464802870e-01,7.388573316248392420e-01,-2.474901372616345741e-01
5.754290922508109585e-01,7.710806554819997771e-01,-2.567485356869747548e-01
2.347358656168733182e-01,8.835851015132161201e-01,-2.310647131596220705e-01
8.455978960249003196e-01,-6.679578142654276629e-01,2.739835284474841925e-01
4.341689424344605808e-01,-4.083469191817139521e-01,7.128294339747190955e-01
9.387499238792655909e-01,3.483263949131127912e-01,-5.012373930008989786e-01
3.357757284192550706e-01,-5.426738812539002588e-01,6.064884243270605158e-01
8.798882375372606424e-01,6.004668486643403025e-01,-3.158835993771473838e-01
5.814463523261083067e-01,-7.128721193048523919e-01,2.919009403873287778e-01
3.035306008952650680e-01,-1.414136358649509262e-02,5.851605273361717430e-01
1.264939767590471664e-01,9.094895300868721666e-01,-1.986838612439810470e-01
6.869694777418238196e-01,6.883000553199567495e-01,-3.090292835279355721e-01
9.592162651885262070e-01,6.121989791802593395e-01,-2.900635447061052363e-01
9.247949787876679206e-01,-2.108402501651935879e-01,5.967250635883509791e-01
7.427931688322508830e-02,-3.060981389885115700e-01,8.031860770296720409e-01
2.565298320213069694e-01,2.035588891463977479e-01,-8.162810089126283364e-01
4.482158232221327143e-01,-8.182391565105517905e-02,8.731731586060000883e-01
3.261406888478216581e-01,-4.578360702214518962e-01,7.377783994736641926e-01
7.578959012862076516e-01,-3.935185663827198699e-01,5.074425643985659429e-01
9.208598296428160968e-01,-1.462512300657636821e-01,6.299039142598727992e-01
8.471060938380914340e-02,4.656317836590100345e-01,-9.082367335052098367e-01
2.917634094449172988e-02,3.307446846063375467e-01,-7.620132503207446284e-01
2.449534133549724491e-01,8.640444292400084603e-01,-2.451649632048804595e-01
7.606181361183936840e-01,-6.212090345836633887e-01,3.493694225972182044e-01
3.106128061377491090e-01,1.037178698961591650e-01,-7.472470585062451764e-01
3.528228641087347572e-01,-4.236032541946750385e-01,7.888999422408358164e-01
6.142046685167331654e-01,3.606675516732642528e-01,-6.484120394657205688e-01
7.116311961893584392e-02,-8.583449854295441828e-01,3.157794738846393945e-01
5.033101610513435187e-01,8.554865623601859426e-01,-1.768396522187424269e-01
7.063787771754624911e-01,-4.698614393488695917e-01,5.050942717766109258e-01
1.677110485791208916e-01,5.129159569795473939e-01,-8.234888997481034645e-01
8.073927936695783902e-01,-7.388437721370610944e-02,7.662447101797792426e-01
